"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"St. Vincent and the Grenadines","VCT","Coverage of social safety net programs (% of population)","per_sa_allsa.cov_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.57256596463242","1.64329420433366","1.6807362518903","1.58344677277891","1.58788456328462","1.57566953252888","1.60250496143416","1.59574585145025","1.62865437212125","1.63465078829926","1.59544682143334","1.66579624353344","1.65657320042735","1.57537981350005","1.59564972255712","1.59305559915553","1.59282812119705","1.68160210436971","1.64984952539964","1.62315534944491","1.67559418346064","1.63591921329498","1.6499547958374","1.64324641227722","1.59582412242889","1.60510456562042","1.53349506855011","1.59044253826141","1.55701554761922","1.54735291403325","1.54668360616436",
"St. Vincent and the Grenadines","VCT","Gross savings (current US$)","NY.GNS.ICTR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","14655717.0605588","13865523.4565533","14588370.6269931","15123366.1507705","15828894.1675868","15125296.8305272","16556684.2381536","17369584.8250541","19056353.0755938","20427057.8240505","27473958.3891611","28952416.1543565","32394358.7015979","35210569.1711047","38061636.4443783","45354370.2733291","55423454.4719351","70861426.8747823","83825238.6341305","97810316.2246544","105242918.311002","111917643.550481","124580540.342474","139032436.304502","153073681.746726","175587056.772925","207578521.140079","217879322.268173","230849928.745616","237404239.385273","267962388.997225","292380964.8298","287617240.177271","312194830.143605","324013685.344281","331634106.382907","343724089.196054","356528142.016431","374099899.109747","394348476.72141","426536695.243948","474567304.624358","513399546.745754","538545328.537834","594446185.245549","641648053.955332","678434214.218629","684657594.868136","659608164.937176","663520337.703594","693786516.493326","712037692.943881","696069822.430408","715740735.450577","744884468.551294","767689214.097977","815266506.270735","825522566.311646","810793363.923886",
"St. Vincent and the Grenadines","VCT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","412694929.558455","418695567.832903","446518601.092792","488194496.518093","492151645.068876","541496793.829998","558513091.403476","588427035.011016","619388629.8209","645361081.12583","670602106.962612","697030026.635842","752813096.142256","825756423.214419","883232692.03561","933407472.274185","1035585684.38656","1098952002.49684","1138079546.70604","1122683667.10752","1097706126.07477","1115916962.8695","1133921974.5414","1185007912.05226","1231232171.75679","1270683570.20818","1363525741.2187","1344833245.17849","1406864564.2938","1439626332.03929","1409583699.80183",
"St. Vincent and the Grenadines","VCT","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","6.5651029607442","6.72938075677494","6.73299796333572","6.77917403120555","7.04007835913304","7.14381858341663","7.61271787267564","8.50551410345327","8.78709973615803","9.26619267169378","9.27162468262274","9.66322678568378","10.2781161260345","12.8922848509981","16.1730651953962","18.6748998708102","20.1155944332056","27.6093527607826","31.0065158214708","35.0451995021464","39.6196542440218","46.9544441221563","50.0813976829267","52.6797126352846","54.5861902723332","55.452385022653","57.9935341199597","63.0297815802491","63.1665049747667","66.6415431541477","69.7501209092375","75.3520972511226","78.82530879758","76.0227764446717","77.8637971404374","78.8849852071006","81.6974432466477","82.8075807148589","85.4665299794122","87.0197145920977","86.8313625554915","92.6486546870512","93.5930534500098","90.6587126808463","94.2973182742747","97.0765464338175","100","108.409350893145","108.431216289572","107.490075561402","112.255721696674","111.88710468252","113.108034580739","115.598693974473","115.246055487125","118.058578374624","118.777550556692","120.29696287964","120.596234309623","121.987295328843","123.404086715345",
"St. Vincent and the Grenadines","VCT","Adjusted savings: net national savings (current US$)","NY.ADJ.NNAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","885600","1644235.15076","1627543.85041","1779757.04358","2996103.64326","2359838.69512","2098718.78208","2911835.74085","2798859.77788","4532798.90025201","5236478.64724521","6518986.17533476","7140922.41391252","7712929.85339966","8488987.55406025","9178054.69312937","8534523.8832","9071254.54740959","10032066.1441905","10394657.52","11161452.8666249","11199637.0384","12720322.4023892","13116966.594522","13137280.0893503","14365890.050595","15211225.2081835","15807751.518422","21060505.4653231","21777518.4922496","22172733.02244","27749605.1173","33498756.68204","34210605.23361","36436870.9594","23659140.57576","30430384.2663752","38815153.0037403","39215308.1036788","38401605.9559194","34641904.2909649","34343631.9523937","35686276.5648768","37155564.1218963","36138947.0796387","38175420.6511507","39833062.4747816","40732001.2612181","41589898.8934912","42367546.1632944","",
"St. Vincent and the Grenadines","VCT","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","13.8881332607488","17.7983044680315","4.9838317835233","2.33907525821397","3.8746416139284","3.14126667451005","4.82305690970696","2.56535879219244","10.8313309682911","9.8302333960421","5.51161637815166","10.4375717016428","-4.19546083268243","3.31312389001164","10.7172495554238","1.62758325302494","2.03877357496576","2.81893747741235","-1.23022847100177","6.58871377732588","4.68377372889439","-1.28941133588482","-8.29448419109163","1.61063015904972","3.66059044977214","13.2651598413533","5.80939121630173","3.26555023923444","4.84188578709603","6.27923249732993","-5.54092452699425","-5.60181958252321","-4.28260531633762","-1.38043036946813","-2.05846027171675","1.93358554014291","-4.24742268041237","5.34022394487511","-0.367947669664758","3.5289290110792","2.97265160523186","-5.58121632024634","-4.4027721157766",
"St. Vincent and the Grenadines","VCT","Agriculture, forestry, and fishing, value added (constant 2015 US$)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","26671905.2018757","34136894.9491337","28192821.5506279","24328667.3859482","33872689.6280401","31113071.5824193","31597388.0305198","37170327.0942616","40487772.0990304","40580914.51677","36728675.055635","54409495.0405341","51264000.6874901","59603799.078048","51508583.6909871","56489866.475918","52104116.992529","33698100.460976","49081028.4533461","46865442.6959148","38891352.7261167","42403989.8267366","41263392.1475123","43645525.3536799","40672905.7383564","45351374.9801304","43060085.8369099","41455174.0581784","42378755.3648069","43867588.6186616","48752980.4482594","46961333.6512478","53986607.8524877","44362184.0724845","44311715.148625","44765935.4633604","47440788.4279129","48752980.4482594","47037037.037037","50065172.4686059","52336274.0422826","53850341.7580671","53244714.6717533","51982991.5752663",
